"time [s]";"load factor";"airspeed [km/h]"
719.8;1.18;106.436
719.9;1.2;114.117
720.0;1.02;110.825
720.1;1.14;109.728
720.2;1.29;108.631
720.3;1.19;110.825
720.4;1.01;109.728
720.5;1.2;107.533
720.6;1.22;108.631
720.7;0.74;108.631
720.8;0.71;108.631
720.9;1.47;105.339
721.0;1.32;106.436
721.1;0.79;104.242
721.2;0.53;103.144
721.3;0.53;99.8525
721.4;0.97;102.047
721.5;0.74;102.047
721.6;0.91;103.144
721.7;0.86;102.047
721.8;0.86;102.047
721.9;1.16;100.95
722.0;1.2;103.144
722.1;1.11;105.339
722.2;1.34;104.242
722.3;1.36;103.144
722.4;1.09;103.144
722.5;1.14;103.144
722.6;1.16;103.144
722.7;1.36;105.339
722.8;1.29;104.242
722.9;1.07;103.144
723.0;1.37;104.242
723.1;1.1;104.242
723.2;1.04;103.144
723.3;1.13;102.047
723.4;0.89;100.95
723.5;1.08;99.8525
723.6;1.08;99.8525
723.7;1.03;100.95
723.8;0.92;103.144
723.9;0.9;100.95
724.0;0.87;103.144
724.1;1.14;104.242
724.2;1.06;104.242
724.3;1.21;105.339
724.4;1.11;105.339
724.5;0.9;104.242
724.6;0.89;102.047
724.7;1.03;102.047
724.8;1.01;102.047
724.9;1.04;100.95
725.0;1.09;103.144
725.1;1;103.144
725.2;0.98;103.144
725.3;1.16;103.144
725.4;0.99;103.144
725.5;1.16;104.242
725.6;1.02;103.144
725.7;1.05;100.95
725.8;1.15;99.8525
725.9;1.18;98.7552
726.0;0.77;98.7552
726.1;1.11;100.95
726.2;1.34;105.339
726.3;1.25;102.047
726.4;0.95;102.047
726.5;1.28;102.047
726.6;1.25;100.95
726.7;1.16;99.8525
726.8;1.08;102.047
726.9;1.09;100.95
727.0;1.06;102.047
727.1;1.12;100.95
727.2;0.95;102.047
727.3;1.15;103.144
727.4;1.02;103.144
727.5;1.08;100.95
727.6;1.14;100.95
727.7;0.87;98.7552
727.8;1.02;98.7552
727.9;1.01;98.7552
728.0;1.03;98.7552
728.1;1.02;98.7552
728.2;0.96;100.95
728.3;1.08;100.95
728.4;1.1;99.8525
728.5;1.11;97.6579
728.6;1.13;98.7552
728.7;0.97;99.8525
728.8;0.94;98.7552
728.9;1.02;100.95
729.0;1.2;100.95
729.1;1.18;103.144
729.2;1.22;102.047
729.3;0.98;100.95
729.4;1.34;100.95
729.5;1.23;102.047
729.6;1.12;100.95
729.7;1.05;100.95
729.8;1.18;102.047
729.9;1.03;102.047
730.0;0.94;102.047
730.1;0.97;100.95
730.2;1.1;99.8525
730.3;0.99;98.7552
730.4;0.87;99.8525
730.5;1;99.8525
730.6;0.91;99.8525
730.7;1.11;97.6579
730.8;0.6;97.6579
730.9;0.86;100.95
731.0;1.17;103.144
731.1;1.02;104.242
731.2;1.08;102.047
731.3;1.22;102.047
731.4;1.04;102.047
731.5;1.23;103.144
731.6;1.02;100.95
731.7;1.07;102.047
731.8;1.07;103.144
731.9;1.12;103.144
732.0;1.15;100.95
732.1;1.41;102.047
732.2;0.83;102.047
732.3;1.1;102.047
732.4;1.11;104.242
732.5;1.37;102.047
732.6;1.03;100.95
732.7;0.97;102.047
732.8;1.06;102.047
732.9;1.25;104.242
733.0;1.13;102.047
733.1;0.89;99.8525
733.2;0.95;100.95
733.3;1.01;100.95
733.4;1.1;98.7552
733.5;1.13;98.7552
733.6;0.96;98.7552
733.7;1;103.144
733.8;1.16;103.144
733.9;1.16;103.144
734.0;1.28;105.339
734.1;1.26;105.339
734.2;1.19;103.144
734.3;1.08;103.144
734.4;1.08;103.144
734.5;1.14;102.047
734.6;1.09;100.95
734.7;1;104.242
734.8;0.95;103.144
734.9;1.1;104.242
735.0;1.05;102.047
735.1;0.96;102.047
735.2;1.01;100.95
735.3;0.93;99.8525
735.4;0.89;99.8525
735.5;0.93;100.95
735.6;0.93;100.95
735.7;0.92;103.144
735.8;1.09;103.144
735.9;1.04;102.047
736.0;0.94;102.047
736.1;1.02;100.95
736.2;1.17;100.95
736.3;1.02;103.144
736.4;1.07;103.144
736.5;1.14;102.047
736.6;1.06;100.95
736.7;1.09;100.95
736.8;1.01;102.047
736.9;1.03;103.144
737.0;1.14;102.047
737.1;1.17;102.047
737.2;1.05;102.047
737.3;1.14;104.242
737.4;1.18;106.436
737.5;1.15;105.339
737.6;1.2;104.242
737.7;1.11;104.242
737.8;1.14;102.047
737.9;1.03;104.242
738.0;1.13;104.242
738.1;1;103.144
738.2;1.1;103.144
738.3;0.92;100.95
738.4;1.05;102.047
738.5;1;102.047
738.6;0.98;100.95
738.7;1.01;100.95
738.8;1.02;98.7552
738.9;0.99;99.8525
739.0;1.03;103.144
739.1;1.05;99.8525
739.2;1.05;100.95
739.3;1.06;100.95
739.4;1.11;100.95
739.5;1.06;99.8525
739.6;1.07;100.95
739.7;1.13;100.95
739.8;1.14;102.047
739.9;1.07;104.242
740.0;1.18;103.144
740.1;1.18;102.047
740.2;1.09;102.047
740.3;1.06;100.95
740.4;1.09;102.047
740.5;1.04;102.047
740.6;1.1;102.047
740.7;1.01;104.242
740.8;0.92;103.144
740.9;1.34;102.047
741.0;1.27;102.047
741.1;1.33;99.8525
741.2;1.56;100.95
741.3;1.44;106.436
741.4;1.18;106.436
741.5;1.17;105.339
741.6;1.19;103.144
741.7;1.18;102.047
741.8;1.17;100.95
741.9;1.17;100.95
742.0;1.12;100.95
742.1;1.16;99.8525
742.2;1.08;100.95
742.3;1.04;100.95
742.4;1.15;100.95
742.5;1.21;99.8525
742.6;1.26;99.8525
742.7;1.23;100.95
742.8;1.27;104.242
742.9;1.35;104.242
743.0;1.39;104.242
743.1;1.54;104.242
743.2;1.49;103.144
743.3;1.42;103.144
743.4;1.42;105.339
743.5;1.42;105.339
743.6;1.44;105.339
743.7;1.48;104.242
743.8;1.23;104.242
743.9;1.25;105.339
744.0;1.22;105.339
744.1;1.31;104.242
744.2;1.52;104.242
744.3;1.51;103.144
744.4;1.45;102.047
744.5;1.38;102.047
744.6;1.24;100.95
744.7;1.25;100.95
744.8;1.25;99.8525
744.9;1.28;99.8525
745.0;1.25;98.7552
745.1;1.21;99.8525
745.2;1.2;98.7552
745.3;1.18;102.047
745.4;1.37;99.8525
745.5;1.18;99.8525
745.6;1.21;99.8525
745.7;1.3;97.6579
745.8;1.18;98.7552
745.9;1.26;98.7552
746.0;1.41;100.95
746.1;1.51;98.7552
746.2;1.18;102.047
746.3;1.44;102.047
746.4;1.37;104.242
746.5;1.23;103.144
746.6;1.51;102.047
746.7;1.45;102.047
746.8;1.46;102.047
746.9;1.42;100.95
747.0;1.43;100.95
747.1;1.36;102.047
747.2;1.62;100.95
747.3;1.59;102.047
747.4;1.66;102.047
747.5;1.73;104.242
747.6;1.75;104.242
747.7;1.7;105.339
747.8;1.53;104.242
747.9;1.77;104.242
748.0;1.45;102.047
748.1;1.6;103.144
748.2;1.78;103.144
748.3;1.54;103.144
748.4;1.57;102.047
748.5;1.43;103.144
748.6;1.45;102.047
748.7;1.45;100.95
748.8;1.31;99.8525
748.9;1.27;99.8525
749.0;1.34;97.6579
749.1;1.19;96.5606
749.2;1.1;97.6579
749.3;1.21;98.7552
749.4;1.11;97.6579
749.5;1.04;96.5606
749.6;1.01;97.6579
749.7;1.03;93.2688
749.8;0.91;94.3661
749.9;0.86;91.0742
750.0;0.87;89.977
750.1;0.81;91.0742
750.2;0.69;93.2688
750.3;0.85;91.0742
750.4;1.04;93.2688
750.5;0.97;94.3661
750.6;0.85;94.3661
750.7;1.02;92.1715
750.8;0.91;88.8797
750.9;1.03;91.0742
751.0;1.19;93.2688
751.1;0.85;92.1715
751.2;0.89;92.1715
751.3;1.08;91.0742
751.4;1;93.2688
751.5;1.1;94.3661
751.6;1.13;98.7552
751.7;1.23;96.5606
751.8;1.15;98.7552
751.9;1.36;98.7552
752.0;1.24;99.8525
752.1;1.45;102.047
752.2;1.31;100.95
752.3;1.27;97.6579
752.4;1.19;99.8525
752.5;1.04;99.8525
752.6;0.98;99.8525
752.7;1.1;98.7552
752.8;0.98;96.5606
752.9;1.07;95.4634
753.0;0.97;95.4634
753.1;1.03;97.6579
753.2;1.52;99.8525
753.3;1.16;98.7552
753.4;1.09;97.6579
753.5;1.21;98.7552
753.6;0.97;100.95
753.7;0.79;100.95
753.8;1.06;99.8525
753.9;1.17;92.1715
754.0;1.19;97.6579
754.1;0.75;99.8525
754.2;0.99;98.7552
754.3;1.18;96.5606
754.4;0.96;96.5606
754.5;1.05;97.6579
754.6;1.1;99.8525
754.7;1.05;98.7552
754.8;1.09;98.7552
754.9;1.11;97.6579
755.0;1.23;100.95
755.1;1.1;100.95
755.2;1.11;99.8525
755.3;1.23;99.8525
755.4;1.04;99.8525
755.5;0.98;100.95
755.6;0.97;102.047
755.7;1;104.242
755.8;1.17;104.242
755.9;1.31;105.339
756.0;1.22;107.533
756.1;1.21;107.533
756.2;1.27;106.436
756.3;1.36;108.631
756.4;1.23;105.339
756.5;1.11;105.339
756.6;1.07;104.242
756.7;1.13;106.436
756.8;1.06;104.242
756.9;1.06;104.242
757.0;1;105.339
757.1;0.95;100.95
757.2;1.05;103.144
757.3;1.06;102.047
757.4;0.87;99.8525
757.5;1;102.047
757.6;1.06;102.047
757.7;1.07;102.047
757.8;1.24;102.047
757.9;0.91;100.95
758.0;0.99;99.8525
758.1;1.04;103.144
758.2;1.06;102.047
758.3;1.07;103.144
758.4;1.26;104.242
758.5;1.26;104.242
758.6;1.23;104.242
758.7;1.11;105.339
758.8;1.06;104.242
758.9;1.04;102.047
759.0;1.06;104.242
759.1;1.02;102.047
759.2;1.03;102.047
759.3;1.02;103.144
759.4;0.97;104.242
759.5;0.93;104.242
759.6;0.92;100.95
759.7;1.01;103.144
759.8;1.07;104.242
759.9;1;106.436
760.0;1.02;104.242
760.1;1.15;105.339
760.2;1.13;105.339
760.3;1.01;106.436
760.4;1.13;105.339
760.5;1.15;105.339
760.6;1.19;106.436
760.7;1.15;107.533
760.8;1.18;106.436
760.9;1.13;107.533
761.0;1.15;108.631
761.1;1.29;106.436
761.2;1.31;105.339
761.3;0.97;107.533
761.4;0.92;107.533
761.5;1.28;108.631
761.6;1.14;108.631
761.7;0.82;107.533
761.8;0.92;105.339
761.9;0.98;105.339
762.0;0.95;104.242
762.1;1.06;105.339
762.2;1.04;106.436
762.3;0.97;104.242
762.4;0.93;103.144
762.5;1.04;104.242
762.6;1.1;105.339
762.7;1.07;104.242
762.8;1.14;107.533
762.9;1.24;105.339
763.0;1.18;104.242
763.1;1.23;106.436
763.2;1.22;108.631
763.3;1.03;109.728
763.4;1.21;107.533
763.5;1.28;107.533
763.6;1.18;106.436
763.7;1.01;105.339
763.8;1.04;105.339
763.9;1.05;103.144
764.0;1.05;103.144
764.1;0.94;104.242
764.2;1;103.144
764.3;1.02;102.047
764.4;1.06;102.047
764.5;0.95;103.144
764.6;0.94;102.047
764.7;1;103.144
764.8;0.98;104.242
764.9;0.81;102.047
765.0;1.07;102.047
765.1;1.1;103.144
765.2;0.94;100.95
765.3;0.86;102.047
765.4;0.86;104.242
765.5;0.99;103.144
765.6;1.13;103.144
765.7;1.17;103.144
765.8;1.23;103.144
765.9;1.16;104.242
766.0;1.11;104.242
766.1;1.2;105.339
766.2;1.14;106.436
766.3;1.33;105.339
766.4;1.12;105.339
766.5;1.15;105.339
766.6;1.04;104.242
766.7;0.9;104.242
766.8;1.24;105.339
766.9;1.04;104.242
767.0;1.02;104.242
767.1;1.14;106.436
767.2;1.22;105.339
767.3;1.09;105.339
767.4;1.1;105.339
767.5;1.12;103.144
767.6;1.02;103.144
767.7;0.87;102.047
767.8;0.98;102.047
767.9;1.03;102.047
768.0;1;100.95
768.1;0.97;102.047
768.2;1.03;104.242
768.3;0.97;103.144
768.4;1.1;104.242
768.5;1.29;103.144
768.6;1.22;102.047
768.7;1.16;102.047
768.8;1.11;104.242
768.9;1.03;104.242
769.0;1.02;104.242
769.1;1.19;99.8525
769.2;1.02;98.7552
769.3;0.99;102.047
769.4;1.21;107.533
769.5;1.17;105.339
769.6;0.95;105.339
769.7;1.15;104.242
769.8;0.95;100.95
769.9;0.98;98.7552
770.0;0.94;99.8525
770.1;1.13;100.95
770.2;1.1;100.95
770.3;1.12;102.047
770.4;1.36;100.95
770.5;0.8;99.8525
770.6;0.89;99.8525
770.7;1.14;100.95
770.8;0.82;99.8525
770.9;0.87;98.7552
771.0;0.96;100.95
771.1;1.09;100.95
771.2;1.12;100.95
771.3;1.12;100.95
771.4;1;100.95
771.5;1.29;99.8525
771.6;1.07;102.047
771.7;1.02;100.95
771.8;1.34;100.95
771.9;1.08;100.95
772.0;1.15;99.8525
772.1;1.13;98.7552
772.2;0.8;103.144
772.3;1.05;103.144
772.4;1.17;104.242
772.5;1.37;107.533
772.6;1.39;107.533
772.7;1.22;105.339
772.8;1.17;105.339
772.9;1.25;104.242
773.0;1.18;104.242
773.1;1.12;105.339
773.2;1.06;102.047
773.3;1.07;100.95
773.4;0.98;98.7552
773.5;0.98;99.8525
773.6;0.92;97.6579
773.7;0.87;98.7552
773.8;0.93;97.6579
773.9;1;100.95
774.0;1.07;97.6579
774.1;0.96;96.5606
774.2;0.64;94.3661
774.3;0.95;97.6579
774.4;0.93;100.95
774.5;0.78;95.4634
774.6;0.69;96.5606
774.7;0.89;95.4634
774.8;1;95.4634
774.9;1.01;95.4634
775.0;0.99;97.6579
775.1;1.16;99.8525
775.2;1.03;98.7552
775.3;1.27;100.95
775.4;1.22;102.047
775.5;1.33;105.339
775.6;1.3;102.047
775.7;1.52;100.95
775.8;1.44;99.8525
775.9;1.23;103.144
776.0;1.29;99.8525
776.1;1.29;98.7552
776.2;1.25;99.8525
776.3;0.95;103.144
776.4;1.05;99.8525
776.5;1.35;97.6579
776.6;0.79;96.5606
776.7;0.91;96.5606
776.8;1.05;98.7552
776.9;0.85;97.6579
777.0;1.08;95.4634
777.1;1.05;97.6579
777.2;0.98;96.5606
777.3;1.04;96.5606
777.4;0.98;96.5606
777.5;0.94;96.5606
777.6;1.12;97.6579
777.7;0.96;97.6579
777.8;1.06;99.8525
777.9;1.14;100.95
778.0;1.16;98.7552
778.1;0.92;98.7552
778.2;1.14;99.8525
778.3;0.82;99.8525
778.4;0.94;97.6579
778.5;0.95;97.6579
778.6;1.15;97.6579
778.7;1.12;97.6579
778.8;1.1;98.7552
778.9;1.02;98.7552
779.0;1.14;98.7552
779.1;1.21;102.047
779.2;0.89;100.95
779.3;1.3;100.95
779.4;1.48;102.047
779.5;1.47;103.144
779.6;1.31;105.339
779.7;1.35;103.144
779.8;1.08;107.533
779.9;1.04;102.047
780.0;1.21;103.144
780.1;1.04;105.339
780.2;1.02;105.339
780.3;1.27;103.144
780.4;0.97;104.242
780.5;0.95;104.242
780.6;1.03;103.144
780.7;1;102.047
780.8;1.08;99.8525
780.9;0.87;100.95
781.0;0.77;103.144
781.1;0.9;103.144
781.2;0.94;102.047
781.3;0.78;102.047
781.4;0.86;103.144
781.5;0.84;103.144
781.6;1.08;103.144
781.7;1.23;102.047
781.8;1.23;102.047
781.9;1.29;103.144
782.0;1.13;104.242
782.1;0.94;105.339
782.2;0.97;102.047
782.3;1.2;105.339
782.4;1.15;100.95
782.5;1.15;102.047
782.6;1.38;105.339
782.7;1.09;105.339
782.8;1.17;103.144
782.9;1.22;105.339
783.0;1.22;105.339
783.1;1.65;110.825
783.2;1.47;108.631
783.3;1.36;105.339
783.4;1.35;105.339
783.5;1.27;106.436
783.6;1.47;108.631
783.7;1.51;108.631
783.8;1.57;108.631
783.9;1.64;108.631
784.0;1.53;107.533
784.1;1.37;106.436
784.2;1.24;105.339
784.3;1.15;105.339
784.4;1.33;105.339
784.5;1.55;105.339
784.6;1.78;105.339
784.7;1.66;105.339
784.8;1.58;105.339
784.9;1.45;104.242
785.0;1.4;104.242
785.1;1.4;103.144
785.2;1.36;102.047
785.3;1.3;100.95
785.4;1.24;100.95
785.5;1.15;100.95
785.6;1.26;100.95
785.7;1.2;102.047
785.8;1.28;99.8525
785.9;1.29;98.7552
786.0;1.25;99.8525
786.1;1.09;97.6579
786.2;1.11;99.8525
786.3;1.23;99.8525
786.4;1.28;98.7552
786.5;1.09;100.95
786.6;1.25;97.6579
786.7;1.26;100.95
786.8;1.37;98.7552
786.9;1.32;100.95
787.0;1.44;103.144
787.1;1.36;102.047
787.2;1.37;102.047
787.3;1.59;102.047
787.4;1.34;100.95
787.5;1.39;102.047
787.6;1.45;103.144
787.7;1.52;103.144
787.8;1.61;103.144
787.9;1.47;104.242
788.0;1.51;104.242
788.1;1.55;104.242
788.2;1.4;105.339
788.3;1.68;106.436
788.4;1.56;106.436
788.5;1.54;107.533
788.6;1.49;105.339
788.7;1.58;104.242
788.8;1.52;103.144
788.9;1.65;102.047
789.0;1.43;102.047
789.1;1.45;100.95
789.2;1.38;102.047
789.3;1.34;102.047
789.4;1.33;100.95
789.5;1.4;99.8525
789.6;1.38;100.95
789.7;1.32;99.8525
789.8;1.27;98.7552
789.9;1.25;99.8525
790.0;1.16;98.7552
790.1;1.17;97.6579
790.2;1.19;98.7552
790.3;1.13;95.4634
790.4;0.99;95.4634
790.5;0.98;97.6579
790.6;0.97;97.6579
790.7;0.92;94.3661
790.8;0.9;94.3661
790.9;0.94;96.5606
791.0;1.04;96.5606
791.1;1.04;96.5606
791.2;0.93;95.4634
791.3;0.97;94.3661
791.4;1.04;95.4634
791.5;0.97;98.7552
791.6;1.22;103.144
791.7;1.41;103.144
791.8;0.92;100.95
791.9;0.98;100.95
792.0;1.32;102.047
792.1;1.24;99.8525
792.2;1.11;103.144
792.3;1.09;102.047
792.4;1.26;98.7552
792.5;1.19;99.8525
792.6;1;95.4634
792.7;0.9;98.7552
792.8;1.3;98.7552
792.9;1.02;100.95
793.0;0.98;102.047
793.1;1.08;99.8525
793.2;0.76;100.95
793.3;0.84;100.95
793.4;1.03;103.144
793.5;1.14;102.047
793.6;1.11;100.95
793.7;0.97;99.8525
793.8;1.25;103.144
793.9;1.07;107.533
794.0;1.2;102.047
794.1;0.8;99.8525
794.2;1.12;102.047
794.3;1.27;105.339
794.4;1.16;107.533
794.5;1.41;107.533
794.6;1.03;104.242
794.7;1.18;110.825
794.8;1.34;106.436
794.9;1.04;104.242
795.0;1.37;100.95
795.1;1.09;102.047
795.2;0.9;100.95
795.3;0.71;102.047
795.4;1.08;102.047
795.5;0.94;100.95
795.6;1.02;95.4634
795.7;1.17;98.7552
795.8;0.64;99.8525
795.9;0.7;99.8525
796.0;0.87;98.7552
796.1;1.15;97.6579
796.2;1.01;99.8525
796.3;1.05;104.242
796.4;1.31;104.242
796.5;1.1;103.144
796.6;1.27;105.339
796.7;1.2;104.242
796.8;1.05;104.242
796.9;1.38;104.242
797.0;1.27;106.436
797.1;1.15;107.533
797.2;1.07;110.825
797.3;1.04;111.923
797.4;1.36;111.923
797.5;1;116.312
797.6;1.44;119.604
797.7;1.22;113.02
797.8;1.06;107.533
797.9;0.89;110.825
798.0;1.49;116.312
798.1;1.32;114.117
798.2;2.19;113.02
798.3;0.92;107.533
798.4;0.7;105.339
798.5;0.73;104.242
798.6;1;105.339
798.7;1.05;104.242
798.8;0.83;105.339
798.9;0.78;105.339
799.0;0.69;105.339
799.1;0.86;102.047
799.2;0.85;102.047
799.3;0.81;102.047
799.4;0.91;102.047
799.5;0.91;100.95
799.6;0.99;100.95
799.7;1.05;103.144
799.8;1.04;102.047
799.9;0.95;103.144
800.0;1.14;105.339
800.1;1.17;104.242
800.2;1.24;104.242
800.3;1.14;103.144
800.4;1.11;102.047
800.5;1.17;102.047
800.6;1.2;102.047
800.7;1.13;100.95
800.8;1.3;102.047
800.9;1.21;103.144
801.0;1.12;105.339
801.1;1.41;105.339
801.2;1.11;103.144
801.3;1.24;104.242
801.4;1.15;103.144
801.5;1.13;100.95
801.6;1.06;100.95
801.7;1.19;100.95
801.8;1.01;100.95
801.9;0.9;102.047
802.0;0.98;102.047
802.1;1.27;100.95
802.2;1.31;105.339
802.3;0.91;108.631
802.4;1.22;103.144
802.5;1.13;102.047
802.6;1.28;103.144
802.7;0.96;102.047
802.8;0.86;99.8525
802.9;1.01;98.7552
803.0;1.2;99.8525
803.1;1.2;105.339
803.2;1.2;103.144
803.3;0.95;103.144
803.4;1.04;104.242
803.5;1.02;104.242
803.6;0.82;102.047
803.7;0.53;100.95
803.8;0.61;102.047
803.9;1.07;98.7552
804.0;0.91;103.144
804.1;0.96;105.339
804.2;0.88;105.339
804.3;1.05;107.533
804.4;1.35;110.825
804.5;1.2;108.631
804.6;1.12;109.728
804.7;1.09;110.825
804.8;1.19;110.825
804.9;1.15;109.728
805.0;0.98;108.631
805.1;1.24;109.728
805.2;0.93;110.825
805.3;1.04;108.631
805.4;0.85;108.631
805.5;0.89;107.533
805.6;1.14;104.242
805.7;0.89;105.339
805.8;0.92;104.242
805.9;0.83;103.144
806.0;1.1;102.047
806.1;1.07;103.144
806.2;1;102.047
806.3;1.09;103.144
806.4;1.11;103.144
806.5;1.21;102.047
806.6;1.17;103.144
806.7;1.1;104.242
806.8;1.45;106.436
806.9;1.41;104.242
807.0;1.29;104.242
807.1;1.23;103.144
807.2;1.05;100.95
807.3;1.18;99.8525
807.4;1.12;100.95
807.5;1.08;102.047
807.6;1.2;103.144
807.7;1.11;99.8525
807.8;1.03;99.8525
807.9;0.99;99.8525
808.0;0.84;100.95
808.1;0.92;100.95
808.2;1.03;99.8525
808.3;1.09;103.144
808.4;1.06;102.047
808.5;0.85;103.144
808.6;1.01;103.144
808.7;1.11;103.144
808.8;1.11;102.047
808.9;1.11;103.144
809.0;1.05;103.144
809.1;0.9;104.242
809.2;1.12;102.047
809.3;1.06;103.144
809.4;0.95;104.242
809.5;1.16;102.047
809.6;0.85;99.8525
809.7;0.66;96.5606
809.8;0.79;97.6579
809.9;1.01;98.7552
810.0;0.74;95.4634
810.1;1.18;97.6579
810.2;1.12;100.95
810.3;1.05;97.6579
810.4;1.25;102.047
810.5;1.32;100.95
810.6;1.16;102.047
810.7;1.22;100.95
810.8;1.44;103.144
810.9;1.38;102.047
811.0;1.22;99.8525
811.1;1.16;97.6579
811.2;1.32;99.8525
811.3;1.37;104.242
811.4;1.14;99.8525
811.5;1.2;100.95
811.6;1.2;100.95
811.7;1.16;99.8525
811.8;1.11;98.7552
811.9;1.09;97.6579
812.0;0.9;95.4634
812.1;1.06;98.7552
812.2;0.95;99.8525
812.3;0.87;96.5606
812.4;0.79;96.5606
812.5;0.82;97.6579
812.6;0.78;100.95
812.7;0.97;104.242
812.8;0.97;102.047
812.9;1.06;100.95
813.0;1.03;98.7552
813.1;0.84;98.7552
813.2;0.75;100.95
813.3;1.03;104.242
813.4;1.52;104.242
813.5;1.19;104.242
813.6;1.03;106.436
813.7;1.03;107.533
813.8;1.32;104.242
813.9;1.26;105.339
814.0;1.03;105.339
814.1;1.09;104.242
814.2;0.95;103.144
814.3;0.8;103.144
814.4;1.03;102.047
814.5;0.71;103.144
814.6;0.96;104.242
814.7;0.94;103.144
814.8;0.91;103.144
814.9;1.06;104.242
815.0;1.04;104.242
815.1;1.1;103.144
815.2;1.19;103.144
815.3;1.33;104.242
815.4;1.2;105.339
815.5;1.31;103.144
815.6;1.1;100.95
815.7;0.8;99.8525
815.8;1.06;99.8525
815.9;1.16;100.95
816.0;0.92;103.144
816.1;1.03;105.339
816.2;1.05;103.144
816.3;1.1;100.95
816.4;1.03;100.95
816.5;1.04;102.047
816.6;1.19;103.144
816.7;1.15;106.436
816.8;1.2;107.533
816.9;1.27;105.339
817.0;1.34;104.242
817.1;1.06;102.047
817.2;1;102.047
817.3;1.06;102.047
817.4;1.09;103.144
817.5;1.06;103.144
817.6;1.01;102.047
817.7;1.01;100.95
817.8;1;100.95
817.9;1.04;102.047
818.0;1.04;102.047
818.1;0.94;102.047
818.2;0.95;102.047
818.3;0.99;103.144
818.4;1.11;103.144
818.5;0.91;104.242
818.6;1.07;105.339
818.7;1.09;106.436
818.8;1.18;106.436
818.9;1.15;105.339
819.0;1.01;105.339
819.1;1.25;105.339
819.2;1.14;104.242
819.3;1.02;103.144
819.4;1.03;103.144
819.5;1.1;103.144
819.6;1.02;104.242
819.7;0.98;103.144
819.8;1.1;102.047
819.9;1.1;100.95
820.0;0.94;102.047
820.1;0.94;102.047
820.2;1.06;103.144
820.3;0.91;102.047
820.4;0.95;100.95
820.5;1.03;100.95
820.6;0.99;102.047
820.7;1.14;100.95
820.8;1.16;100.95
820.9;1.02;102.047
821.0;1.06;102.047
821.1;0.93;100.95
821.2;1.11;99.8525
821.3;1.09;98.7552
821.4;1.11;100.95
821.5;1.02;99.8525
821.6;1.23;100.95
821.7;1.12;100.95
821.8;1.04;100.95
821.9;1.03;100.95
822.0;1.21;100.95
822.1;1.16;99.8525
822.2;1.07;99.8525
822.3;1.05;99.8525
822.4;1.14;99.8525
822.5;1.11;99.8525
822.6;1.15;99.8525
822.7;1.11;99.8525
822.8;0.98;99.8525
822.9;1.04;98.7552
823.0;1.16;98.7552
823.1;1.03;98.7552
823.2;0.95;98.7552
823.3;1.03;102.047
823.4;1.04;97.6579
823.5;1.15;96.5606
823.6;0.99;96.5606
823.7;1.02;97.6579
823.8;1.07;96.5606
823.9;1.07;99.8525
824.0;1.04;98.7552
824.1;1.06;100.95
824.2;1.15;99.8525
824.3;1.17;102.047
824.4;1.12;100.95
824.5;0.98;99.8525
824.6;1.12;100.95
824.7;1.33;100.95
824.8;0.99;102.047
824.9;0.97;100.95
825.0;1.08;98.7552
825.1;1.05;98.7552
825.2;1.12;97.6579
825.3;0.99;96.5606
825.4;0.94;96.5606
825.5;0.94;96.5606
825.6;0.92;98.7552
825.7;0.99;95.4634
825.8;1.08;98.7552
825.9;1.05;100.95
826.0;1.13;98.7552
826.1;1.08;98.7552
826.2;1.15;96.5606
826.3;1.13;97.6579
826.4;1.12;97.6579
826.5;1.17;98.7552
826.6;1.11;100.95
826.7;1.08;98.7552
826.8;1.12;99.8525
826.9;1.07;102.047
827.0;1.18;98.7552
827.1;1.16;98.7552
827.2;1.43;99.8525
827.3;1.45;102.047
827.4;1.54;99.8525
827.5;1.41;100.95
827.6;1.14;100.95
827.7;1.09;98.7552
827.8;0.96;98.7552
827.9;1.18;99.8525
828.0;1.21;97.6579
828.1;1.16;100.95
828.2;1.18;98.7552
828.3;1.31;100.95
828.4;1.34;98.7552
828.5;1.25;99.8525
828.6;1.28;98.7552
828.7;1.2;100.95
828.8;1.24;99.8525
828.9;1.25;100.95
829.0;1.31;98.7552
829.1;1.31;99.8525
829.2;1.38;99.8525
829.3;1.3;103.144
829.4;1.28;102.047
829.5;1.39;103.144
829.6;1.37;104.242
829.7;1.34;104.242
829.8;1.36;104.242
829.9;1.58;104.242
830.0;1.46;104.242
830.1;1.15;104.242
830.2;0.95;105.339
830.3;1.35;106.436
830.4;1.67;106.436
830.5;1.49;104.242
830.6;1.37;100.95
830.7;1.41;100.95
830.8;1.17;100.95
830.9;1.13;100.95
831.0;1.17;98.7552
831.1;1.24;100.95
831.2;1.24;98.7552
831.3;0.8;99.8525
831.4;1.12;100.95
831.5;1.12;96.5606
831.6;1;98.7552
831.7;1.27;99.8525
831.8;1.27;100.95
831.9;1.32;99.8525
832.0;1.34;103.144
832.1;1.19;103.144
832.2;1.31;104.242
832.3;1.75;104.242
832.4;1.46;105.339
832.5;1.72;102.047
832.6;1.78;102.047
832.7;1.2;103.144
832.8;1.6;104.242
832.9;1.45;104.242
833.0;1.45;105.339
833.1;1.49;108.631
833.2;1.65;106.436
833.3;1.67;104.242
833.4;1.53;103.144
833.5;1.81;105.339
833.6;1.42;109.728
833.7;0.92;104.242
833.8;2;107.533
833.9;1.78;107.533
834.0;1.18;109.728
